,model,lookback,n1,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
70,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",2,128,0.2,0.0,0.001,0.95,0.792175,0.207825,0.4674007264328449,2.738975,109559,10441,24,716.8903225806451,20.489756000000007,TitForTat
71,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",2,128,0.2,0.0,0.01,0.95,0.900825,0.099175,2.437306064522266,2.89285,115714,4286,17,741.0435483870967,20.635222,TitForTat
72,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",4,4,0.05,0.0,0.001,0.95,0.975675,0.024325,1.8338295505666122,2.975775,119031,969,23,708.7016129032259,18.651335000000003,TitForTat
73,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",4,4,0.05,0.0,0.01,0.95,0.87725,0.12275,0.11794458148904655,2.789975,111599,8401,18,737.9774193548387,20.680336999999998,TitForTat
74,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",4,4,0.1,0.0,0.001,0.95,0.949825,0.050175,2.4721875,2.948275,117931,2069,25,669.7612903225806,17.444973000000005,TitForTat
75,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",4,4,0.1,0.0,0.01,0.95,0.9492,0.0508,2.471514489245415,2.947375,117895,2105,25,704.4645161290323,17.944819000000003,TitForTat
76,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",4,4,0.2,0.0,0.001,0.95,0.5493,0.4507,1.4798386873265614,2.32005,92802,27198,30,429.44193548387096,20.775430999999998,TitForTat
77,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",4,4,0.2,0.0,0.01,0.95,0.898975,0.101025,2.3961438297804367,2.889975,115599,4401,25,672.9806451612903,17.702498,TitForTat
78,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",4,8,0.05,0.0,0.001,0.95,0.524875,0.475125,0.4794974429998161,2.178025,87121,32879,24,692.3612903225807,18.109528,TitForTat
79,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",4,8,0.05,0.0,0.01,0.95,0.80075,0.19925,0.19413087225652584,2.643025,105721,14279,25,710.1838709677419,17.947378,TitForTat
80,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",4,8,0.1,0.0,0.001,0.95,0.05095,0.94905,0.6724820741224976,1.168725,46749,73251,30,417.8806451612903,18.897343,TitForTat
81,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",4,8,0.1,0.0,0.01,0.95,0.8485,0.1515,0.12517844528249106,2.7682,110728,9272,24,704.0096774193548,17.649727999999996,TitForTat
82,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",4,8,0.2,0.0,0.001,0.95,0.55755,0.44245,2.0271082499666377,2.505875,100235,19765,25,609.5822580645162,20.220162,TitForTat
83,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",4,8,0.2,0.0,0.01,0.95,0.89905,0.10095,2.397678960105155,2.8904,115616,4384,21,724.9048387096774,17.745243000000002,TitForTat
84,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.05,0.0,0.001,0.95,0.382475,0.617525,0.16401989946030393,2.0217,80868,39132,19,751.9725806451613,18.932501,TitForTat
85,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.05,0.0,0.01,0.95,0.817925,0.182075,0.2000726376568433,2.680375,107215,12785,22,741.2467741935484,18.240096000000005,TitForTat
86,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.0,0.001,0.95,0.45175,0.54825,0.2842969445493279,2.13915,85566,34434,18,753.1758064516129,19.321324999999995,TitForTat
87,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.1,0.0,0.01,0.95,0.94905,0.05095,2.470967165952921,2.946975,117879,2121,19,736.4048387096774,18.592268000000004,TitForTat
88,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.0,0.001,0.95,0.53515,0.46485,0.46532327442164534,2.317875,92715,27285,21,725.7725806451613,18.914849999999998,TitForTat
89,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",4,16,0.2,0.0,0.01,0.95,0.7561,0.2439,0.22287542138061886,2.63015,105206,14794,30,426.5048387096774,21.332225000000005,TitForTat
90,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.0,0.001,0.95,0.460275,0.539725,0.09116691653155044,2.190425,87617,32383,15,757.9774193548387,19.398515,TitForTat
91,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.05,0.0,0.01,0.95,0.027,0.973,0.4843136551261337,1.099,43960,76040,27,478.80645161290323,22.52010800000001,TitForTat
92,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.0,0.001,0.95,0.6134,0.3866,0.3624240196874971,2.394275,95771,24229,19,730.4935483870968,18.17421,TitForTat
93,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.1,0.0,0.01,0.95,0.812325,0.187675,0.2509799144325969,2.694775,107791,12209,25,660.2306451612903,16.755887,TitForTat
94,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.0,0.001,0.95,0.584275,0.415725,2.056215834855847,2.536175,101447,18553,25,549.4129032258064,19.04869400000001,TitForTat
95,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",4,32,0.2,0.0,0.01,0.95,0.9004,0.0996,2.436195156411957,2.891325,115653,4347,14,763.0225806451613,19.085614,TitForTat
96,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.0,0.001,0.95,0.867075,0.132925,0.20015094718232362,2.8058,112232,7768,23,725.9548387096775,19.319753999999993,TitForTat
97,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.05,0.0,0.01,0.95,0.9753,0.0247,2.486897800117731,2.975025,119001,999,22,735.7435483870968,19.216955000000006,TitForTat
98,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.0,0.001,0.95,0.949425,0.050575,2.4713860879272223,2.9476,117904,2096,18,733.8161290322581,19.050407,TitForTat
99,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.1,0.0,0.01,0.95,0.7796,0.2204,0.2835660719809195,2.632975,105319,14681,23,721.5725806451613,17.943134999999998,TitForTat
100,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.2,0.0,0.001,0.95,0.558525,0.441475,1.8360627649867522,2.439,97560,22440,27,475.6774193548387,22.366179000000002,TitForTat
101,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",4,64,0.2,0.0,0.01,0.95,0.90325,0.09675,2.4377257780790327,2.894475,115779,4221,22,731.3887096774193,19.046807,TitForTat
102,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",4,128,0.05,0.0,0.001,0.95,0.728575,0.271425,0.13186554527634425,2.56495,102598,17402,25,681.9338709677419,18.559296,TitForTat
103,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",4,128,0.05,0.0,0.01,0.95,0.97465,0.02535,2.486738949010242,2.974325,118973,1027,25,698.516129032258,19.161455000000004,TitForTat
104,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",4,128,0.1,0.0,0.001,0.95,0.95125,0.04875,2.4361872227998096,2.94945,117978,2022,14,751.3048387096774,19.198338999999997,TitForTat
105,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",4,128,0.1,0.0,0.01,0.95,0.87235,0.12765,0.2622530043410345,2.8141,112564,7436,21,724.2677419354839,20.160262,TitForTat
106,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",4,128,0.2,0.0,0.001,0.95,0.899325,0.100675,2.435834849369526,2.8907,115628,4372,23,727.6483870967742,19.211228,TitForTat
107,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=8, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",4,128,0.2,0.0,0.01,0.95,0.901275,0.098725,2.437222304266691,2.892825,115713,4287,23,722.4532258064517,19.412229,TitForTat
108,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.05,0.0,0.001,0.95,0.974525,0.025475,2.3968799323497616,2.97415,118966,1034,15,761.7548387096774,19.533000000000005,TitForTat
109,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.05,0.0,0.01,0.95,0.975875,0.024125,2.487404331588745,2.97565,119026,974,25,697.491935483871,17.13916699999999,TitForTat
110,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.001,0.95,0.320675,0.679325,0.4744996382821993,1.8132,72528,47472,24,683.0903225806452,18.956618999999996,TitForTat
111,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.1,0.0,0.01,0.95,0.78815,0.21185,0.21015634266730862,2.648325,105933,14067,23,716.6129032258065,17.90222199999999,TitForTat
112,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.001,0.95,0.428575,0.571425,1.7741248702010184,2.239925,89597,30403,25,560.1306451612903,18.040918000000005,TitForTat
113,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",8,4,0.2,0.0,0.01,0.95,0.56725,0.43275,0.38073310606502214,2.239825,89593,30407,23,720.4596774193549,17.483041999999994,TitForTat
114,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.001,0.95,0.02585,0.97415,0.48256107590403974,1.096475,43859,76141,29,442.26774193548385,20.916437000000002,TitForTat
115,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.05,0.0,0.01,0.95,0.035225,0.964775,0.5000170782123198,1.1188,44752,75248,27,464.6161290322581,20.953826,TitForTat
116,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.001,0.95,0.95095,0.04905,2.4728386346158926,2.949525,117981,2019,25,652.2967741935483,16.620450000000005,TitForTat
117,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.1,0.0,0.01,0.95,0.85875,0.14125,0.13814763486750145,2.78825,111530,8470,30,435.791935483871,21.854528000000002,TitForTat
118,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.001,0.95,0.5947,0.4053,0.5635931971480717,2.3461,93844,26156,25,642.4387096774194,16.371413,TitForTat
119,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",8,8,0.2,0.0,0.01,0.95,0.899,0.101,2.412314335485865,2.889325,115573,4427,20,736.233870967742,18.836713999999997,TitForTat
120,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.001,0.95,0.4055,0.5945,0.2698460280247858,2.13505,85402,34598,24,708.3322580645162,18.414277000000002,TitForTat
121,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.05,0.0,0.01,0.95,0.97635,0.02365,1.3663281920531287,2.975725,119029,971,22,712.5709677419355,18.726634,TitForTat
122,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.001,0.95,0.2324,0.7676,0.21455534605540794,1.67575,67030,52970,26,508.9967741935484,18.970102,TitForTat
123,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.01,0.95,0.948325,0.051675,2.470671750943328,2.9462,117848,2152,20,734.95,18.453706,TitForTat
124,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.001,0.95,0.897425,0.102575,2.4348018699655793,2.888875,115555,4445,24,705.7290322580645,17.981196999999995,TitForTat
125,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.01,0.95,0.900125,0.099875,2.4365313483607722,2.8919,115676,4324,24,697.5451612903225,17.937315,TitForTat
126,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.05,0.0,0.001,0.95,0.974225,0.025775,1.5616462205269999,2.973725,118949,1051,25,725.8241935483871,18.59443599999999,TitForTat
127,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.05,0.0,0.01,0.95,0.8604,0.1396,0.20140067242467558,2.759775,110391,9609,24,692.1064516129032,17.483581,TitForTat
128,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.1,0.0,0.001,0.95,0.95015,0.04985,2.471963792584161,2.9483,117932,2068,24,700.8709677419355,18.376376,TitForTat
129,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.1,0.0,0.01,0.95,0.950875,0.049125,2.472186785393953,2.9489,117956,2044,25,708.8758064516129,17.498357,TitForTat
130,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.2,0.0,0.001,0.95,0.8976,0.1024,2.4353332208893264,2.889425,115577,4423,15,747.7903225806451,18.440468000000003,TitForTat
131,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.2,0.0,0.01,0.95,0.8996,0.1004,2.4358021053534817,2.89115,115646,4354,22,719.1854838709677,18.456919999999993,TitForTat
132,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.05,0.0,0.001,0.95,0.9578,0.0422,0.22812959573891076,2.952775,118111,1889,25,658.4822580645161,16.711706999999997,TitForTat
133,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.05,0.0,0.01,0.95,0.975775,0.024225,2.486872237251699,2.975125,119005,995,25,682.1854838709677,17.951909000000004,TitForTat
134,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.1,0.0,0.001,0.95,0.580175,0.419825,0.19113821364414044,2.30825,92330,27670,12,764.9016129032258,19.533030000000004,TitForTat
135,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.1,0.0,0.01,0.95,0.95135,0.04865,2.4730854736983776,2.94985,117994,2006,25,714.9193548387096,19.027129,TitForTat
136,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.2,0.0,0.001,0.95,0.5934,0.4066,2.076997290921316,2.549725,101989,18011,25,620.9903225806452,21.528554000000007,TitForTat
137,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.2,0.0,0.01,0.95,0.89755,0.10245,2.4343775510282604,2.8885,115540,4460,23,713.5112903225806,18.524897999999997,TitForTat
138,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",8,128,0.05,0.0,0.001,0.95,0.926875,0.073125,0.18261755097790097,2.891675,115667,4333,24,707.9274193548387,19.046954000000007,TitForTat
139,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",8,128,0.05,0.0,0.01,0.95,0.9753,0.0247,2.486751194369793,2.974825,118993,1007,23,722.0,19.217905999999992,TitForTat
140,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",8,128,0.1,0.0,0.001,0.95,0.674675,0.325325,0.2434866900576505,2.467325,98693,21307,20,726.1790322580645,19.303324999999997,TitForTat
